beta_abs;0.8921156;0;0.630586;0;2016-07-13T10:48:05
beta_abs;0.8921156;0;0.630586;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6414605;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6414605;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6414605;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6414605;0;2016-07-13T10:48:05
alpha_abs;1.023786;0;0.5170073;0;2016-07-13T10:48:05
beta_abs;0.8921156;0;0.608253;0;2016-07-13T10:48:05
beta_abs;0.8921156;0;0.608253;0;2016-07-13T10:48:05
beta_abs;0.8921156;0;0.608253;0;2016-07-13T10:48:05
beta_abs;0.8921156;0;0.608253;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6639637;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6639637;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6639637;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6639637;0;2016-07-13T10:48:05
alpha_abs;1.252376;0;0.5231549;0;2016-07-13T10:48:05
beta_abs;1.030453;0;0.5904647;0;2016-07-13T10:48:05
beta_abs;1.030453;0;0.5904647;0;2016-07-13T10:48:05
beta_abs;1.030453;0;0.5904647;0;2016-07-13T10:48:05
beta_abs;1.030453;0;0.5904647;0;2016-07-13T10:48:05
theta_abs;1.191012;0;0.6893193;0;2016-07-13T10:48:05
theta_abs;1.191012;0;0.6893193;0;2016-07-13T10:48:05
theta_abs;1.191012;0;0.6893193;0;2016-07-13T10:48:05
theta_abs;1.191012;0;0.6893193;0;2016-07-13T10:48:05
alpha_abs;1.252376;0;0.5224508;0;2016-07-13T10:48:05
beta_abs;1.003026;0;0.5798758;0;2016-07-13T10:48:05
beta_abs;1.003026;0;0.5798758;0;2016-07-13T10:48:05
beta_abs;1.003026;0;0.5798758;0;2016-07-13T10:48:05
beta_abs;1.003026;0;0.5798758;0;2016-07-13T10:48:05
theta_abs;1.142031;0;0.7169905;0;2016-07-13T10:48:05
theta_abs;1.142031;0;0.7169905;0;2016-07-13T10:48:05
theta_abs;1.142031;0;0.7169905;0;2016-07-13T10:48:05
theta_abs;1.142031;0;0.7169905;0;2016-07-13T10:48:05
alpha_abs;1.252376;0;0.5115477;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5741564;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5741564;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5741564;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5741564;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.746731;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.746731;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.746731;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.746731;0;2016-07-13T10:48:05
alpha_abs;1.252376;0;0.5064636;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5681617;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5681617;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5681617;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5681617;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.7759756;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.7759756;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.7759756;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.7759756;0;2016-07-13T10:48:05
alpha_abs;1.252376;0;0.5029761;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5589607;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5589607;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5589607;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5589607;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.7985175;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.7985175;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.7985175;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.7985175;0;2016-07-13T10:48:05
alpha_abs;1.252376;0;0.5094563;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5476032;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5476032;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5476032;0;2016-07-13T10:48:05
beta_abs;0.9752464;0;0.5476032;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.806453;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.806453;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.806453;0;2016-07-13T10:48:05
theta_abs;1.093209;0;0.806453;0;2016-07-13T10:48:05
alpha_abs;1.252376;0;0.5418334;0;2016-07-13T10:48:06
beta_abs;0.9752464;0;0.5383263;0;2016-07-13T10:48:06
beta_abs;0.9752464;0;0.5383263;0;2016-07-13T10:48:06
beta_abs;0.9752464;0;0.5383263;0;2016-07-13T10:48:06
beta_abs;0.9752464;0;0.5383263;0;2016-07-13T10:48:06
theta_abs;1.093209;0;0.7949671;0;2016-07-13T10:48:06
theta_abs;1.093209;0;0.7949671;0;2016-07-13T10:48:06
theta_abs;1.093209;0;0.7949671;0;2016-07-13T10:48:06
theta_abs;1.093209;0;0.7949671;0;2016-07-13T10:48:06
alpha_abs;1.252376;0;0.5601509;0;2016-07-13T10:48:06
beta_abs;0.9752464;0;0.5347372;0;2016-07-13T10:48:06
beta_abs;0.9752464;0;0.5347372;0;2016-07-13T10:48:06
beta_abs;0.9752464;0;0.5347372;0;2016-07-13T10:48:06
beta_abs;0.9752464;0;0.5347372;0;2016-07-13T10:48:06
theta_abs;1.093209;0;0.767055;0;2016-07-13T10:48:06
theta_abs;1.093209;0;0.767055;0;2016-07-13T10:48:06
theta_abs;1.093209;0;0.767055;0;2016-07-13T10:48:06
theta_abs;1.093209;0;0.767055;0;2016-07-13T10:48:06
alpha_abs;1.252376;0;0.5121323;0;2016-07-13T10:48:06
beta_abs;0.9752464;0;0.535909;0;2016-07-13T10:48:06
beta_abs;0.9752464;0;0.535909;0;2016-07-13T10:48:06
beta_abs;0.9752464;0;0.535909;0;2016-07-13T10:48:06
beta_abs;0.9752464;0;0.535909;0;2016-07-13T10:48:06
theta_abs;1.093209;0;0.7322595;0;2016-07-13T10:48:06
theta_abs;1.093209;0;0.7322595;0;2016-07-13T10:48:06
theta_abs;1.093209;0;0.7322595;0;2016-07-13T10:48:06
